id,city,position,salary,link
232,Челябинск,Автомойщик,55 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50644908/
233,Челябинск,Администратор детского центра,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50228587/
234,Магнитогорск,Менеджер по работе с тендерами,25 000 — 70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50227413/
235,Миасс,Грузчик-экспедитор,от 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50196300/
236,Миасс,Продавец-консультант в магазин стройматериалов,от 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50147041/
237,Челябинск,Продавец разливных напитков,27 000 — 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50027852/
238,Челябинск,Шиномонтажник,от 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49901909/
239,Челябинск,Курьер с личным автомобилем,20 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49762742/
240,Челябинск,Сборщик,50 000 — 55 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49669427/
241,Челябинск,Помощник руководителя,25 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49522408/
242,Магнитогорск,Продавец-консультант,25 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/44758309/
243,Челябинск,Продавец-консультант,35 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50415602/
244,Магнитогорск,Менеджер по продажам b2b,30 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52258723/
245,Поселок Есаульский,Специалист по качеству продукции / Контролер ОТК,от 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51917692/
246,Челябинск,Техник по обслуживанию пожарно-охранной сигнализации и видеонаблюдения,56 500 — 70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51569499/
247,Магнитогорск,Грузчик-комплектовщик,35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49814471/
248,Магнитогорск,Кассир (сотрудник супермаркета),38 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52223034/
249,Челябинск,Логист полного цикла,100 000 — 250 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52222110/
250,,,,https://chelyabinskaya.rabota.ru/vacancy/52217277/
251,Челябинск,Терапевт,70 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52104747/
252,Челябинск,Горничная,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/51686475/
253,Кыштым,Продавец-консультант,25 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50520558/
254,Златоуст,Горничная,27 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50490226/
255,Магнитогорск,Шаурмист,55 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50489399/
256,Магнитогорск,Электромонтажник,35 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50438571/
257,Челябинск,Менеджер по продажам,48 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50414888/
258,Златоуст,Ревизор магазина,41 000 — 46 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50406691/
259,Челябинск,Менеджер по продажам,60 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50404979/
260,Челябинск,Лепщик полуфабрикатов из теста,от 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50387648/
261,Челябинск,Продавец-консультант,от 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50237515/
262,Челябинск,Мастер лазерной эпиляции,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50095861/
263,Челябинск,Помощник повара,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50078367/
264,Челябинск,Медицинская сестра,40 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49994926/
265,Магнитогорск,Электрогазосварщик,от 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49912023/
266,Челябинск,Рабочий на мебельное производство,от 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49665274/
267,Челябинск,Жиловщик,от 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49626007/
268,Челябинск,Мастер СМР,60 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48935713/
269,Челябинск,Сиделка,20 000 — 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48610745/
270,Челябинск,Менеджер по работе с корпоративными клиентами,от 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48345220/
271,Челябинск,Менеджер по продажам,от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47461644/
272,Миасс,Продавец-консультант отдела сумок,30 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47387733/
273,Челябинск,Сборщик мебели,30 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47256345/
274,Челябинск,Эксперт (строительно-техническая экспертиза),от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/46949049/
275,Челябинск,Менеджер по работе с маркетплейсами,от 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/45357983/
276,Дудинка,Водитель автотопливозаправщика,от 222 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52121721/
277,Магнитогорск,Кассир,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50579890/
278,Магнитогорск,Приемщик,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50579885/
279,Кыштым,Повар сети магазинов,от 38 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50579751/
280,Челябинск,Менеджер по продажам,80 000 — 160 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50487333/
281,Миасс,Продавец продовольственных товаров,22 129 руб.,https://chelyabinskaya.rabota.ru/vacancy/50429064/
282,Магнитогорск,Менеджер по работе с клиентами,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50137264/
283,Челябинск,Дорожный рабочий,40 000 — 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50011971/
284,Челябинск,Слесарь по ремонту автомобилей,45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49558150/
285,Челябинск,Водитель-экспедитор категории B,50 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49294824/
286,Челябинск,Электромонтажник,от 65 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48861505/
287,Магнитогорск,Продавец-консультант,15 000 — 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48734486/
288,Челябинск,Бухгалтер по расчету зарплаты,31 000 — 34 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48420747/
289,Снежинск,Продавец-консультант в магазин нижнего белья,26 000 — 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47258825/
290,Снежинск,Бармен,20 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/44979891/
291,Копейск,Токарь-универсал,60 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48441388/
292,Челябинск,Электромонтер/электрик,45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47026027/
293,Челябинск,Водитель категории СЕ,150 000 — 300 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50335566/
294,Миасс,Велокурьер,до 101 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51649231/
295,Кыштым,Продавец-консультант,26 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51645779/
296,Чебаркуль,Продавец-кассир,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50183129/
297,Магнитогорск,Дизайнер,от 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51629755/
298,Челябинск,Продавец в магазин разливного пива,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51444463/
299,Миасс,Повар-кассир,40 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51410277/
300,Челябинск,Сотрудник пункта выдачи,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51278603/
301,Челябинск,"Руководитель Регионального представительства (ТД ""ММК"" ВОСТОК)",по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50482887/
302,Челябинск,Электромонтажник,от 75 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50466552/
303,Копейск,Менеджер по работе с клиентами,30 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50442064/
304,,,,https://chelyabinskaya.rabota.ru/vacancy/50379410/
305,Челябинск,Повар-сушист,75 000 — 90 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50360363/
306,Копейск,Рабочий-строитель,40 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50223326/
307,Магнитогорск,Водолаз,от 69 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50217940/
308,Златоуст,Автослесарь,70 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50069509/
309,Челябинск,Дизайнер продавец штор,30 000 — 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50044775/
310,Челябинск,Продавец-кассир,от 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49891842/
311,Челябинск,Рабочий на производство,60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49732624/
312,Челябинск,Официант-кассир,20 000 — 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49596810/
313,Челябинск,Специалист по работе с клиентами,18 000 — 20 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49311659/
